Load address: $1000 Init address: $1000 Play address: $1003
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|  2394 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 244A (+ 0002) .. .... 60C | .... .. ... . |
|  2395 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... CFA | 244D (+ 0003) .. .... 606 | 9900 .. ... . |
|  2396 | 022D (C-1 8C) .. .... CB4 | ....  ... ..  09 564A ... | 2451 (+ 0004) .. .... 600 | 9700 .. ... . |
|  2397 | ....  ... ..  .. .... CB8 | 1A16  G-4 B7  41 .... CFE | 2456 (+ 0005) .. .... 5FA | 9500 .. ... . |
|  2398 | ....  ... ..  .. .... CBC | ....  ... ..  .. .... D02 | 245C (+ 0006) .. .... 5F4 | 9300 .. ... . |
|  2399 | ....  ... ..  .. .... CC0 | ....  ... ..  .. .... D06 | 2463 (+ 0007) .. .... 5EE | 9100 .. ... . |
|  2400 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... D0A | 246B (+ 0008) .. .... 5E8 | 8F00 .. ... . |
|  2401 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2462 (- 0009) .. .... 5E2 | .... .. ... . |
|  2402 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... D0E | 2458 (- 000A) .. .... 5DC | 8D00 .. ... . |
|  2403 | 045A (C-2 98) .. .... CCC | ....  ... ..  09 204A ... | 244D (- 000B) .. .... 5D6 | 8B00 .. ... . |
|  2404 | ....  ... ..  .. .... CD0 | 14B2  D#4 B3  41 .... D12 | 2441 (- 000C) .. .... 5D0 | 8900 .. ... . |
|  2405 | ....  ... ..  .. .... CD4 | ....  ... ..  .. .... D16 | 2434 (- 000D) .. .... 5CA | 8700 .. ... . |
|  2406 | ....  ... ..  .. .... CD8 | ....  ... ..  .. .... D1A | 2426 (- 000E) .. .... 5C4 | 8500 .. ... . |
|  2407 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... D1E | 2417 (- 000F) .. .... 5BE | 8300 .. ... . |
|  2408 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2427 (+ 0010) .. .... 5B8 | .... .. ... . |
|  2409 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... D22 | 2438 (+ 0011) .. .... 5B2 | 8100 .. ... . |
|  2410 | 022D (C-1 8C) .. .... CE4 | ....  ... ..  09 564A ... | 244A (+ 0012) .. .... 5AC | 7F00 .. ... . |
|  2411 | ....  ... ..  .. .... CE8 | 116B  C-4 B0  41 .... D26 | 245D (+ 0013) .. .... 5A6 | 7D00 .. ... . |
|  2412 | ....  ... ..  .. .... CEC | ....  ... ..  .. .... D2A | 2471 (+ 0014) .. .... 5A0 | 7B00 .. ... . |
|  2413 | ....  ... ..  .. .... CE8 | ....  ... ..  .. .... D2E | 2486 (+ 0015) .. .... 59A | 7900 .. ... . |
|  2414 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... D32 | 249C (+ 0016) .. .... 594 | 7700 .. ... . |
|  2415 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2485 (- 0017) .. .... 58E | .... .. ... . |
|  2416 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... D36 | 246D (- 0018) .. .... 588 | 7500 .. ... . |
|  2417 | 045A (C-2 98) .. .... CDC | ....  ... ..  09 204A ... | 2454 (- 0019) .. .... 582 | 7300 .. ... . |
|  2418 | ....  ... ..  .. .... CD8 | 1A16  G-4 B7  41 .... D3A | 243A (- 001A) .. .... 57C | 7100 .. ... . |
|  2419 | ....  ... ..  .. .... CD4 | ....  ... ..  .. .... D3E | 241F (- 001B) .. .... 576 | 6F00 .. ... . |
|  2420 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... D42 | 2403 (- 001C) .. .... 570 | 6D00 .. ... . |
|  2421 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... D46 | 23E6 (- 001D) .. .... 576 | 6B00 .. ... . |
|  2422 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2404 (+ 001E) .. .... 57C | .... .. ... . |
|  2423 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... D4A | 2423 (+ 001F) .. .... 582 | 6900 .. ... . |
|  2424 | 022D (C-1 8C) .. .... CC4 | ....  ... ..  09 564A ... | 2443 (+ 0020) .. .... 588 | 6700 .. ... . |
|  2425 | ....  ... ..  .. .... CC0 | 14B2  D#4 B3  41 .... D4E | 2464 (+ 0021) .. .... 58E | 6500 .. ... . |
|  2426 | ....  ... ..  .. .... CBC | ....  ... ..  .. .... D52 | 2486 (+ 0022) .. .... 594 | 6300 .. ... . |
|  2427 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... D56 | 24A9 (+ 0023) .. .... 59A | 6100 .. ... . |
|  2428 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... D5A | 24CD (+ 0024) .. .... 5A0 | 5F00 .. ... . |
|  2429 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 24A8 (- 0025) .. .... 5A6 | .... .. ... . |
|  2430 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... D5E | 2482 (- 0026) .. .... 5AC | 5D00 .. ... . |
|  2431 | 03E0 (A#1 96) .. .... CAC | ....  ... ..  09 204A ... | 245B (- 0027) .. .... 5B2 | 5B00 .. ... . |
|  2432 | ....  ... ..  .. .... CA8 | 116B  C-4 B0  41 .... D62 | 2433 (- 0028) .. .... 5B8 | 5900 .. ... . |
|  2433 | ....  ... ..  .. .... CAC | ....  ... ..  .. .... D66 | 240A (- 0029) .. .... 5BE | 5700 .. ... . |
|  2434 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... D6A | 23E0 (- 002A) .. .... 5C4 | 5500 .. ... . |
|  2435 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... D6E | 23B5 (C-5 BC) .. .... 5CA | 5300 .. ... . |
|  2436 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 23E1 (C#5 BD) .. .... 5D0 | .... .. ... . |
|  2437 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... D72 | 240E (+ 002D) .. .... 5D6 | 5100 .. ... . |
|  2438 | 022D (C-1 8C) .. .... CBC | ....  ... ..  09 564A ... | 243C (+ 002E) .. .... 5DC | 4F00 .. ... . |
|  2439 | ....  ... ..  .. .... CC0 | 1A16  G-4 B7  41 .... D76 | 246B (+ 002F) .. .... 5E2 | 4D00 .. ... . |
|  2440 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... D7A | 249B (+ 0030) .. .... 5E8 | 4B00 .. ... . |
|  2441 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... D7E | 24CC (+ 0031) .. .... 5EE | 4900 .. ... . |
|  2442 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... D82 | 24FE (+ 0032) .. .... 5F4 | 4700 .. ... . |
|  2443 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 24CB (- 0033) .. .... 5FA | .... .. ... . |
|  2444 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... D86 | 2497 (- 0034) .. .... 600 | 4500 .. ... . |
|  2445 | 045A (C-2 98) .. .... CD4 | ....  ... ..  09 204A ... | 2462 (- 0035) .. .... 606 | 4300 .. ... . |
|  2446 | ....  ... ..  .. .... CD8 | 14B2  D#4 B3  41 .... D8A | 242C (- 0036) .. .... 60C | 4100 .. ... . |
|  2447 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... D8E | 23F5 (- 0037) .. .... 612 | 3F00 .. ... . |
|  2448 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... D92 | 23BD (C-5 BC) .. .... 618 | 3D00 .. ... . |
|  2449 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... D96 | 2384 (- 0039) .. .... 61E | 3B00 .. ... . |
|  2450 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 23BE (+ 003A) .. .... 624 | .... .. ... . |
|  2451 | ....  ... ..  .. .... CE8 | ....  ... ..  .. .... D9A | 23F9 (C#5 BD) .. .... 62A | 3900 .. ... . |
|  2452 | 022D (C-1 8C) .. .... CEC | ....  ... ..  09 564A ... | 2435 (+ 003C) .. .... 630 | 3700 .. ... . |
|  2453 | ....  ... ..  .. .... CE8 | 116B  C-4 B0  41 .... D9E | 2472 (+ 003D) .. .... 636 | 3500 .. ... . |
|  2454 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... DA2 | 24B0 (+ 003E) .. .... 63C | 3300 .. ... . |
|  2455 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... DA6 | 24EF (+ 003F) .. .... 642 | 3100 .. ... . |
|  2456 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... DAA | 252F (+ 0040) .. .... 648 | 2F00 .. ... . |
|  2457 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 24EE (- 0041) .. .... 64E | .... .. ... . |
|  2458 | ....  ... ..  .. .... CD8 | ....  ... ..  .. .... DAE | 24AC (- 0042) .. .... 654 | 2D00 .. ... . |
|  2459 | 03E0 (A#1 96) .. .... CD4 | ....  ... ..  09 204A ... | 2469 (- 0043) .. .... 65A | 2B00 .. ... . |
|  2460 | ....  ... ..  .. .... CD0 | 1A16  G-4 B7  41 .... DB2 | 2425 (- 0044) .. .... 660 | 2900 .. ... . |
|  2461 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... DB6 | 23E0 (- 0045) .. .... 666 | 2700 .. ... . |
|  2462 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... DBA | 239A (C-5 BC) .. .... 660 | 2500 .. ... . |
|  2463 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... DBE | 2353 (- 0047) .. .... 65A | 2300 .. ... . |
|  2464 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 22D0 (- 0083) .. .... ... | .... .. ... . |
|  2465 | ....  ... ..  .. .... CC0 | ....  ... ..  .. .... DC2 | 239B (+ 00CB) .. .... 654 | 2100 .. ... . |
|  2466 | 045A (C-2 98) .. .... CBC | ....  ... ..  09 564A ... | 23E4 (C#5 BD) .. .... 64E | 1F00 .. ... . |
|  2467 | ....  ... ..  .. .... CB8 | 116B  C-4 B0  41 .... DC6 | 242E (+ 004A) .. .... 648 | 1D00 .. ... . |
|  2468 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... DCA | 2479 (+ 004B) .. .... 642 | 1B00 .. ... . |
|  2469 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... DCE | 24C5 (+ 004C) .. .... 63C | 1900 .. ... . |
|  2470 | ....  ... ..  .. .... CAC | ....  ... ..  .. .... DD2 | 2512 (+ 004D) .. .... 636 | 1700 .. ... . |
|  2471 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2560 (+ 004E) .. .... 630 | .... .. ... . |
|  2472 | ....  ... ..  .. .... CA8 | ....  ... ..  .. .... DD6 | 2511 (- 004F) .. .... 62A | 1500 .. ... . |
|  2473 | 022D (C-1 8C) .. .... CAC | ....  ... ..  09 204A ... | 24C1 (- 0050) .. .... 624 | 1300 .. ... . |
|  2474 | ....  ... ..  .. .... CB0 | 138B  D-4 B2  41 .... DDA | 2470 (- 0051) .. .... 61E | 1100 .. ... . |
|  2475 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... DDE | 241E (- 0052) .. .... 618 | 0F00 .. ... . |
|  2476 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... DE2 | 23CB (C-5 BC) .. .... 612 | 0D00 .. ... . |
|  2477 | ....  ... ..  .. .... CBC | ....  ... ..  .. .... DE6 | 2377 (- 0054) .. .... 60C | 0B00 .. ... . |
|  2478 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2322 (- 0055) .. .... 606 | .... .. ... . |
|  2479 | ....  ... ..  .. .... CC0 | ....  ... ..  .. .... DEA | 2378 (+ 0056) .. .... 600 | 0900 .. ... . |
|  2480 | 045A (C-2 98) .. .... CC4 | ....  ... ..  09 564A ... | 23CF (+ 0057) .. .... 5FA | 0700 .. ... . |
|  2481 | ....  ... ..  .. .... CC8 | 14B2  D#4 B3  41 .... DEE | 2427 (C#5 BD) .. .... 5F4 | 0500 .. ... . |
|  2482 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... DF2 | 2480 (+ 0059) .. .... 5EE | 0700 .. ... . |
|  2483 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... DF6 | 24DA (+ 005A) .. .... 5E8 | 0900 .. ... . |
|  2484 | ....  ... ..  .. .... CD4 | ....  ... ..  .. .... DFA | 2535 (+ 005B) .. .... 5E2 | 0B00 .. ... . |
|  2485 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2591 (+ 005C) .. .... 5DC | .... .. ... . |
|  2486 | ....  ... ..  .. .... CD8 | ....  ... ..  .. .... DFE | 2534 (- 005D) .. .... 5D6 | 0D00 .. ... . |
|  2487 | 022D (C-1 8C) .. .... CDC | ....  ... ..  09 204A ... | 24D6 (- 005E) .. .... 5D0 | 0F00 .. ... . |
|  2488 | ....  ... ..  .. .... CE0 | 116B  C-4 B0  41 .... E02 | 2477 (- 005F) .. .... 5CA | 1100 .. ... . |
|  2489 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... E06 | 2417 (- 0060) .. .... 5C4 | 1300 .. ... . |
|  2490 | ....  ... ..  .. .... CE8 | ....  ... ..  .. .... E0A | 23B6 (C-5 BC) .. .... 5BE | 1500 .. ... . |
|  2491 | ....  ... ..  .. .... CEC | ....  ... ..  .. .... E0E | 2354 (- 0062) .. .... 5B8 | 1700 .. ... . |
|  2492 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 22F1 (- 0063) .. .... 5B2 | .... .. ... . |
|  2493 | ....  ... ..  .. .... CE8 | ....  ... ..  .. .... E12 | 2355 (+ 0064) .. .... 5AC | 1900 .. ... . |
|  2494 | 03E0 (A#1 96) .. .... CE4 | ....  ... ..  09 564A ... | 23BA (+ 0065) .. .... 5A6 | 1B00 .. ... . |
|  2495 | ....  ... ..  .. .... CE0 | 1A16  G-4 B7  41 .... E16 | 2420 (C#5 BD) .. .... 5A0 | 1D00 .. ... . |
|  2496 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... E1A | 2487 (+ 0067) .. .... 59A | 1F00 .. ... . |
|  2497 | ....  ... ..  .. .... CD8 | ....  ... ..  .. .... E1E | 24EF (+ 0068) .. .... 594 | 2100 .. ... . |
|  2498 | ....  ... ..  .. .... CD4 | ....  ... ..  .. .... E22 | 2558 (+ 0069) .. .... 58E | 2300 .. ... . |
|  2499 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 25C2 (+ 006A) .. .... 588 | .... .. ... . |
|  2500 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... E26 | 2557 (- 006B) .. .... 582 | 2500 .. ... . |
|  2501 | 045A (C-2 98) .. .... CCC | ....  ... ..  09 204A ... | 24EB (- 006C) .. .... 57C | 2700 .. ... . |
|  2502 | ....  ... ..  .. .... CC8 | 14B2  D#4 B3  41 .... E2A | 247E (- 006D) .. .... 576 | 2900 .. ... . |
|  2503 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... E2E | 2410 (- 006E) .. .... 570 | 2B00 .. ... . |
|  2504 | ....  ... ..  .. .... CC0 | ....  ... ..  .. .... E32 | 23A1 (C-5 BC) .. .... 576 | 2D00 .. ... . |
|  2505 | ....  ... ..  .. .... CBC | ....  ... ..  .. .... E36 | 2331 (- 0070) .. .... 57C | 2F00 .. ... . |
|  2506 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 22C0 (- 0071) .. .... 582 | .... .. ... . |
|  2507 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... E3A | 2332 (+ 0072) .. .... 588 | 3100 .. ... . |
|  2508 | 022D (C-1 8C) .. .... CB4 | ....  ... ..  09 564A ... | 23A5 (+ 0073) .. .... 58E | 3300 .. ... . |
|  2509 | ....  ... ..  .. .... CB0 | 116B  C-4 B0  41 .... E3E | 2419 (C#5 BD) .. .... 594 | 3500 .. ... . |
|  2510 | ....  ... ..  .. .... CAC | ....  ... ..  .. .... E42 | 248E (+ 0075) .. .... 59A | 3700 .. ... . |
|  2511 | ....  ... ..  .. .... CA8 | ....  ... ..  .. .... E46 | 2504 (+ 0076) .. .... 5A0 | 3900 .. ... . |
|  2512 | ....  ... ..  .. .... CAC | ....  ... ..  .. .... E4A | 257B (+ 0077) .. .... 5A6 | 3B00 .. ... . |
|  2513 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 25F3 (+ 0078) .. .... 5AC | .... .. ... . |
|  2514 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... E4E | 257A (- 0079) .. .... 5B2 | 3D00 .. ... . |
|  2515 | 045A (C-2 98) .. .... CB4 | ....  ... ..  09 204A ... | 2500 (- 007A) .. .... 5B8 | 3F00 .. ... . |
|  2516 | ....  ... ..  .. .... CB8 | 1A16  G-4 B7  41 .... E52 | 2485 (- 007B) .. .... 5BE | 4100 .. ... . |
|  2517 | ....  ... ..  .. .... CBC | ....  ... ..  .. .... E56 | 2409 (- 007C) .. .... 5C4 | 4300 .. ... . |
|  2518 | ....  ... ..  .. .... CC0 | ....  ... ..  .. .... E5A | 238C (C-5 BC) .. .... 5CA | 4500 .. ... . |
|  2519 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... E5E | 230E (- 007E) .. .... 5D0 | 4700 .. ... . |
|  2520 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 228F (- 007F) .. .... 5D6 | .... .. ... . |
|  2521 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... E62 | 230F (+ 0080) .. .... 5DC | 4900 .. ... . |
|  2522 | 022D (C-1 8C) .. .... CCC | ....  ... ..  09 564A ... | 2390 (+ 0081) .. .... 5E2 | 4B00 .. ... . |
|  2523 | ....  ... ..  .. .... CD0 | 14B2  D#4 B3  41 .... E66 | 2412 (C#5 BD) .. .... 5E8 | 4D00 .. ... . |
|  2524 | ....  ... ..  .. .... CD4 | ....  ... ..  .. .... E6A | 2495 (+ 0083) .. .... 5EE | 4F00 .. ... . |
|  2525 | ....  ... ..  .. .... CD8 | ....  ... ..  .. .... E6E | 2519 (+ 0084) .. .... 5F4 | 5100 .. ... . |
|  2526 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... E72 | 259E (+ 0085) .. .... 5FA | 5300 .. ... . |
|  2527 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2624 (D-5 BE) .. .... 600 | .... .. ... . |
|  2528 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... E76 | 259D (C#5 BD) .. .... 606 | 5500 .. ... . |
|  2529 | 045A (C-2 98) .. .... CE4 | ....  ... ..  09 204A ... | 2515 (- 0088) .. .... 60C | 5700 .. ... . |
|  2530 | ....  ... ..  .. .... CE8 | 116B  C-4 B0  41 .... E7A | 248C (- 0089) .. .... 612 | 5900 .. ... . |
|  2531 | ....  ... ..  .. .... CEC | ....  ... ..  .. .... E7E | 2402 (- 008A) .. .... 618 | 5B00 .. ... . |
|  2532 | ....  ... ..  .. .... CE8 | ....  ... ..  .. .... E82 | 2377 (C-5 BC) .. .... 61E | 5D00 .. ... . |
|  2533 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... E86 | 22EB (- 008C) .. .... 624 | 5F00 .. ... . |
|  2534 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 225E (- 008D) .. .... 62A | .... .. ... . |
|  2535 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... E8A | 22EC (+ 008E) .. .... 630 | 6100 .. ... . |
|  2536 | 022D (C-1 8C) .. .... CDC | ....  ... ..  09 564A ... | 237B (+ 008F) .. .... 636 | 6300 .. ... . |
|  2537 | ....  ... ..  .. .... CD8 | 1A16  G-4 B7  41 .... E8E | 240B (C#5 BD) .. .... 63C | 6500 .. ... . |
|  2538 | ....  ... ..  .. .... CD4 | ....  ... ..  .. .... E92 | 249C (+ 0091) .. .... 642 | 6700 .. ... . |
|  2539 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... E96 | 252E (+ 0092) .. .... 648 | 6900 .. ... . |
|  2540 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... E9A | 25C1 (+ 0093) .. .... 64E | 6B00 .. ... . |
|  2541 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2655 (D-5 BE) .. .... 654 | .... .. ... . |
|  2542 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... E9E | 25C0 (C#5 BD) .. .... 65A | 6D00 .. ... . |
|  2543 | 045A (C-2 98) .. .... CC4 | ....  ... ..  09 204A ... | 252A (- 0096) .. .... 660 | 6F00 .. ... . |
|  2544 | ....  ... ..  .. .... CC0 | 14B2  D#4 B3  41 .... EA2 | 2493 (- 0097) .. .... 666 | 7100 .. ... . |
|  2545 | ....  ... ..  .. .... CBC | ....  ... ..  .. .... EA6 | 23FB (- 0098) .. .... 660 | 7300 .. ... . |
|  2546 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... EAA | 2362 (C-5 BC) .. .... 65A | 7500 .. ... . |
|  2547 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... EAE | 22C8 (- 009A) .. .... 654 | 7700 .. ... . |
|  2548 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 222D (- 009B) .. .... 64E | .... .. ... . |
|  2549 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... EB2 | 22C9 (+ 009C) .. .... 648 | 7900 .. ... . |
|  2550 | 022D (C-1 8C) .. .... CAC | ....  ... ..  09 564A ... | 2366 (+ 009D) .. .... 642 | 7B00 .. ... . |
|  2551 | ....  ... ..  .. .... CA8 | 116B  C-4 B0  41 .... EB6 | 2404 (C#5 BD) .. .... 63C | 7D00 .. ... . |
|  2552 | ....  ... ..  .. .... CAC | ....  ... ..  .. .... EBA | 24A3 (+ 009F) .. .... 636 | 7F00 .. ... . |
|  2553 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... EBE | 2543 (+ 00A0) .. .... 630 | 8100 .. ... . |
|  2554 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... EC2 | 25E4 (+ 00A1) .. .... 62A | 8300 .. ... . |
|  2555 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 2686 (D-5 BE) .. .... 624 | .... .. ... . |
|  2556 | ....  ... ..  .. .... CB8 | ....  ... ..  .. .... EC6 | 25E3 (C#5 BD) .. .... 61E | 8500 .. ... . |
|  2557 | 03E0 (A#1 96) .. .... CBC | ....  ... ..  09 204A ... | 253F (- 00A4) .. .... 618 | 8700 .. ... . |
|  2558 | ....  ... ..  .. .... CC0 | 1A16  G-4 B7  41 .... ECA | 249A (- 00A5) .. .... 612 | 8900 .. ... . |
|  2559 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... ECE | 23F4 (- 00A6) .. .... 60C | 8B00 .. ... . |
|  2560 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... ED2 | 234D (C-5 BC) .. .... 606 | 8D00 .. ... . |
|  2561 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... ED6 | 22A5 (- 00A8) .. .... 600 | 8F00 .. ... . |
|  2562 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 21FC (- 00A9) .. .... 5FA | .... .. ... . |
|  2563 | ....  ... ..  .. .... CD0 | ....  ... ..  .. .... EDA | 22A6 (+ 00AA) .. .... 5F4 | 9100 .. ... . |
|  2564 | 045A (C-2 98) .. .... CD4 | ....  ... ..  09 564A ... | 2351 (+ 00AB) .. .... 5EE | 9300 .. ... . |
|  2565 | ....  ... ..  .. .... CD8 | 14B2  D#4 B3  41 .... EDE | 23FD (C#5 BD) .. .... 5E8 | 9500 .. ... . |
|  2566 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... EE2 | 24AA (+ 00AD) .. .... 5E2 | 9700 .. ... . |
|  2567 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... EE6 | 2558 (+ 00AE) .. .... 5DC | 9900 .. ... . |
|  2568 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... EEA | 2607 (D-5 BE) .. .... 5D6 | 9B00 .. ... . |
|  2569 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 26B7 (+ 00B0) .. .... 5D0 | .... .. ... . |
|  2570 | ....  ... ..  .. .... CE8 | ....  ... ..  .. .... EEE | 2606 (- 00B1) .. .... 5CA | 9D00 .. ... . |
|  2571 | 022D (C-1 8C) .. .... CEC | ....  ... ..  09 204A ... | 2554 (C#5 BD) .. .... 5C4 | 9F00 .. ... . |
|  2572 | ....  ... ..  .. .... CE8 | 116B  C-4 B0  41 .... EF2 | 24A1 (- 00B3) .. .... 5BE | A100 .. ... . |
|  2573 | ....  ... ..  .. .... CE4 | ....  ... ..  .. .... EF6 | 23ED (- 00B4) .. .... 5B8 | A300 .. ... . |
|  2574 | ....  ... ..  .. .... CE0 | ....  ... ..  .. .... EFA | 2338 (C-5 BC) .. .... 5B2 | A500 .. ... . |
|  2575 | ....  ... ..  .. .... CDC | ....  ... ..  .. .... EFE | 2282 (- 00B6) .. .... 5AC | A700 .. ... . |
|  2576 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 22D0 (+ 004E) .. .... ... | .... .. ... . |
|  2577 | ....  ... ..  .. .... CD8 | ....  ... ..  .. .... F02 | 21CB (B-4 BB) .. .... 5A6 | A900 .. ... . |
|  2578 | 045A (C-2 98) .. .... CD4 | ....  ... ..  09 564A ... | 2283 (C-5 BC) .. .... 5A0 | AB00 .. ... . |
|  2579 | ....  ... ..  .. .... CD0 | 1A16  G-4 B7  41 .... F06 | 233C (+ 00B9) .. .... 59A | AD00 .. ... . |
|  2580 | ....  ... ..  .. .... CCC | ....  ... ..  .. .... F0A | 23F6 (C#5 BD) .. .... 594 | AF00 .. ... . |
|  2581 | ....  ... ..  .. .... CC8 | ....  ... ..  .. .... F0E | 24B1 (+ 00BB) .. .... 58E | B100 .. ... . |
|  2582 | ....  ... ..  .. .... CC4 | ....  ... ..  .. .... F12 | 256D (+ 00BC) .. .... 588 | B300 .. ... . |
|  2583 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 262A (D-5 BE) .. .... 582 | .... .. ... . |
|  2584 | ....  ... ..  .. .... CC0 | ....  ... ..  .. .... F16 | 26E8 (+ 00BE) .. .... 57C | B500 .. ... . |
|  2585 | 022D (C-1 8C) .. .... CBC | ....  ... ..  09 204A ... | 2629 (- 00BF) .. .... 576 | B700 .. ... . |
|  2586 | ....  ... ..  .. .... CB8 | 14B2  D#4 B3  41 .... F1A | 2569 (C#5 BD) .. .... 570 | B900 .. ... . |
|  2587 | ....  ... ..  .. .... CB4 | ....  ... ..  .. .... F1E | 24A8 (- 00C1) .. .... 576 | BB00 .. ... . |
|  2588 | ....  ... ..  .. .... CB0 | ....  ... ..  .. .... F22 | 23E6 (- 00C2) .. .... 57C | BD00 .. ... . |
|  2589 | ....  ... ..  .. .... CAC | ....  ... ..  .. .... F26 | 2323 (C-5 BC) .. .... 582 | BF00 .. ... . |
|  2590 | ....  ... ..  .. .... ... | ....  ... ..  40 0F00 ... | 225F (- 00C4) .. .... 588 | .... .. ... . |
|  2591 | ....  ... ..  .. .... CA8 | ....  ... ..  .. .... F2A | 219A (B-4 BB) .. .... 58E | C100 .. ... . |
