Load address: $1000 Init address: $1000 Play address: $1003
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   185 | ....  ... ..  .. .... 498 | ....  ... ..  .. .... F21 | 122A (C#4 B1) 10 .... E35 | 2200 .. ... . |
|   186 | ....  ... ..  .. .... 4C0 | 122A (C#4 B1) .. .... F00 | ....  ... ..  40 .... E45 | 2300 .. ... . |
|   187 | ....  ... ..  .. .... 4E8 | ....  ... ..  .. .... EDF | ....  ... ..  20 .... E55 | 2400 .. ... . |
|   188 | ....  ... ..  .. .... 510 | 102E (B-3 AF) 20 .... EBE | 48A9 (C#6 C9) 12 .... E66 | 2500 .. ... . |
|   189 | ....  ... ..  .. .... 538 | ....  ... ..  .. .... E9D | 122A (C#4 B1) 10 .... E76 | 2600 .. ... . |
|   190 | ....  ... ..  40 .... 560 | 159A (E-4 B4) 10 .... E7D | ....  ... ..  40 .... E86 | 2700 .. ... . |
|   191 | ....  ... ..  .. .... 588 | 0D9B (G#3 AC) 20 .... E5C | ....  ... ..  20 .... E96 | 2800 .. ... . |
|   192 | ....  ... ..  .. .... 5B0 | ....  ... ..  40 .... E3B | 48A9 (C#6 C9) 12 .... EA7 | .... .. ... . |
|   193 | ....  ... ..  09 00B5 ... | ....  ... ..  09 .... ... | ....  ... ..  09 .... ... | .... .. ... . |
|   194 | 048A  ... ..  .. .... 8B0 | 099F  ... ..  .. .... 51A | 366F  ... ..  .. .... 8B7 | 9000 .. ... . |
|   195 | 5C8A  F-6 CD  81 .... ... | 0CD8  G-3 AB  21 .... 4F9 | 366F  G#5 C4  41 .... 8C7 | .... .. ... . |
|   196 | 060F (F#2 9E) 41 .... ... | 19B0 (G-4 B7) 10 .... 4D8 | 1800 (F#4 B6) 12 .... 8D7 | 1800 .. ... . |
|   197 | 05B8 (F-2 9D) 40 .... ... | 1CD5 (A-4 B9) 20 .... 4B7 | 366F (G#5 C4) 10 .... 8E7 | C000 .. ... . |
|   198 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 496 | ....  ... ..  40 .... 8F7 | .... .. ... . |
|   199 | ....  ... ..  09 0692 ... | 183F (F#4 B6) .. .... 475 | 39AB (A-5 C5) 20 .... 907 | .... .. ... . |
|   200 | 060F  ... ..  .. .... 3D8 | ....  ... ..  .. .... 454 | 3B2D (+ 0182) 12 .... 918 | 2000 .. ... . |
|   201 | 0C1F  F#3 AA  11 .... 400 | 159A (E-4 B4) .. .... 433 | 39AB (- 0182) 10 .... 928 | .... .. ... . |
|   202 | 060F (F#2 9E) 41 .... 428 | ....  ... ..  .. .... 412 | ....  ... ..  40 .... 938 | 2100 .. ... . |
|   203 | ....  ... ..  .. .... 450 | 102E (B-3 AF) 20 .... 3F1 | ....  ... ..  20 .... 948 | 2200 .. ... . |
|   204 | ....  ... ..  .. .... 478 | ....  ... ..  .. .... 3D0 | 3B2D (+ 0182) 12 .... 959 | 2300 .. ... . |
|   205 | ....  ... ..  .. .... 4A0 | 19B0 (G-4 B7) 10 .... 3B0 | 366F (G#5 C4) 10 .... 969 | 2400 .. ... . |
|   206 | ....  ... ..  .. .... 4C8 | 1CD5 (A-4 B9) 20 .... 38F | ....  ... ..  40 .... 979 | 2500 .. ... . |
|   207 | ....  ... ..  .. .... 4F0 | ....  ... ..  40 .... 36E | ....  ... ..  20 .... 989 | 2600 .. ... . |
|   208 | ....  ... ..  .. .... 518 | 183F (F#4 B6) .. .... 34D | 1800 (F#4 B6) 12 .... 99A | 2700 .. ... . |
|   209 | ....  ... ..  .. .... 540 | ....  ... ..  .. .... 32C | 366F (G#5 C4) 10 .... 9AA | 2800 .. ... . |
|   210 | ....  ... ..  .. .... 568 | 159A (E-4 B4) .. .... 30B | ....  ... ..  40 .... 9BA | .... .. ... . |
|   211 | ....  ... ..  40 .... 590 | ....  ... ..  .. .... 2EA | 2B34 (E-5 C0) 20 .... 9CA | .... .. ... . |
|   212 | ....  ... ..  .. .... 5B8 | 102E (B-3 AF) 20 .... 2C9 | ACD1 (E-7 D8) 12 .... 9DB | .... .. ... . |
|   213 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 2A8 | 2B34 (E-5 C0) 10 .... 9EB | .... .. ... . |
|   214 | ....  ... ..  .. .... 608 | 19B0 (G-4 B7) 10 .... 288 | ....  ... ..  40 .... 9FB | .... .. ... . |
|   215 | ....  ... ..  .. .... 630 | 1CD5 (A-4 B9) 20 .... 267 | ....  ... ..  20 .... A0B | .... .. ... . |
|   216 | ....  ... ..  .. .... 658 | ....  ... ..  40 .... 246 | ACD1 (E-7 D8) 12 .... A1C | .... .. ... . |
|   217 | ....  ... ..  09 00F5 ... | 183F (F#4 B6) .. .... 225 | 2B34 (E-5 C0) 10 .... A2C | .... .. ... . |
|   218 | 0915  ... ..  .. .... 858 | ....  ... ..  .. .... 204 | ....  ... ..  40 .... A3C | 9000 .. ... . |
|   219 | 5C15  F-6 CD  81 .... ... | 159A (E-4 B4) .. .... 1E3 | ....  ... ..  20 .... A4C | .... .. ... . |
|   220 | 0CD8 (G-3 AB) 41 .... ... | ....  ... ..  .. .... 1C2 | ACD1 (E-7 D8) 12 .... A5D | 1800 .. ... . |
|   221 | 0C1F (F#3 AA) 40 .... ... | 102E (B-3 AF) 20 .... 1A1 | 2B34 (E-5 C0) 10 .... A6D | C000 .. ... . |
|   222 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  .. .... 180 | ....  ... ..  40 .... A7D | 7A00 .. ... . |
|   223 | ....  ... ..  .. .... ... | 19B0 (G-4 B7) 10 .... 160 | ....  ... ..  20 .... A8D | .... .. ... . |
|   224 | 0915  ... ..  00 .... ... | 1CD5 (A-4 B9) 20 .... 13F | ACD1 (E-7 D8) 12 .... A9E | .... .. ... . |
|   225 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 11E | 2B34 (E-5 C0) 10 .... AAE | .... .. ... . |
|   226 | ....  ... ..  .. .... ... | 183F (F#4 B6) .. .... ... | ....  ... ..  40 .... ABE | .... .. ... . |
|   227 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 13E | ....  ... ..  20 .... ACE | .... .. ... . |
|   228 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 15E | ACD1 (E-7 D8) 12 .... ADF | .... .. ... . |
|   229 | ....  ... ..  09 0692 ... | ....  ... ..  .. .... 17E | 2B34 (E-5 C0) 10 .... AEF | .... .. ... . |
|   230 | 0307  ... ..  .. .... 380 | 102E (B-3 AF) 20 .... 19E | ....  ... ..  40 .... AFF | 2000 .. ... . |
|   231 | 060F  F#2 9E  11 .... 3A8 | ....  ... ..  .. .... 1BE | ....  ... ..  20 .... B0F | .... .. ... . |
|   232 | 0307 (F#1 92) 40 .... 3D0 | 19B0 (G-4 B7) 10 .... 1DF | ACD1 (E-7 D8) 12 .... B20 | 2100 .. ... . |
|   233 | ....  ... ..  .. .... 3F8 | 1CD5 (A-4 B9) 20 .... 1FF | 2B34 (E-5 C0) 10 .... B30 | 2200 .. ... . |
|   234 | ....  ... ..  .. .... 420 | ....  ... ..  40 .... 21F | ....  ... ..  40 .... B40 | 2300 .. ... . |
|   235 | ....  ... ..  09 .... ... | 183F (F#4 B6) .. .... 23F | ....  ... ..  20 .... B50 | .... .. ... . |
|   236 | 048A  ... ..  .. .... 348 | ....  ... ..  .. .... 25F | ACD1 (E-7 D8) 12 .... B61 | 2800 .. ... . |
|   237 | 0915  C#3 A5  11 .... 370 | 159A (E-4 B4) .. .... 27F | 2B34 (E-5 C0) 10 .... B71 | .... .. ... . |
|   238 | 048A (C#2 99) 41 .... 398 | ....  ... ..  .. .... 29F | ....  ... ..  40 .... B81 | 2900 .. ... . |
|   239 | ....  ... ..  .. .... 3C0 | 102E (B-3 AF) 20 .... 2BF | ....  ... ..  20 .... B91 | 2A00 .. ... . |
|   240 | ....  ... ..  .. .... 3E8 | ....  ... ..  .. .... 2DF | ACD1 (E-7 D8) 12 .... BA2 | 2B00 .. ... . |
|   241 | ....  ... ..  09 .... ... | 19B0 (G-4 B7) 10 .... 300 | ....  ... ..  09 .... ... | .... .. ... . |
|   242 | 039A  ... ..  .. .... 410 | 1CD5 (A-4 B9) 20 .... 320 | 2B34  ... ..  .. .... 8B2 | 2800 .. ... . |
|   243 | 0735  A-2 A1  11 .... 438 | ....  ... ..  40 .... 340 | 2B34  E-5 C0  41 .... 8C2 | .... .. ... . |
|   244 | 039A (A-1 95) 41 .... 460 | 183F (F#4 B6) .. .... 360 | ACD1 (E-7 D8) 12 .... 8D2 | 2900 .. ... . |
|   245 | ....  ... ..  .. .... 488 | ....  ... ..  .. .... 380 | 2B34 (E-5 C0) 10 .... 8E2 | 2A00 .. ... . |
|   246 | ....  ... ..  .. .... 4B0 | 159A (E-4 B4) .. .... 3A0 | ....  ... ..  40 .... 8F2 | 2B00 .. ... . |
|   247 | ....  ... ..  09 .... ... | ....  ... ..  .. .... 3C0 | 366F (G#5 C4) 20 .... 902 | .... .. ... . |
|   248 | 0ACD  ... ..  .. .... 3D8 | 102E (B-3 AF) 20 .... 3E0 | 1800 (F#4 B6) 12 .... 913 | 2800 .. ... . |
|   249 | 159A  E-4 B4  11 .... 400 | ....  ... ..  .. .... 400 | 366F (G#5 C4) 10 .... 923 | .... .. ... . |
|   250 | 0ACD (E-3 A8) 41 .... 428 | 19B0 (G-4 B7) 10 .... 421 | ....  ... ..  40 .... 933 | 2900 .. ... . |
|   251 | ....  ... ..  .. .... 450 | 1CD5 (A-4 B9) 20 .... 441 | ....  ... ..  20 .... 943 | 2A00 .. ... . |
|   252 | ....  ... ..  .. .... 478 | ....  ... ..  40 .... 461 | 1800 (F#4 B6) 12 .... 954 | 2B00 .. ... . |
|   253 | ....  ... ..  09 .... ... | 183F (F#4 B6) .. .... 481 | 2B34 (E-5 C0) 10 .... 964 | .... .. ... . |
|   254 | 0735  ... ..  .. .... 3A0 | ....  ... ..  .. .... 4A1 | ....  ... ..  40 .... 974 | 2800 .. ... . |
|   255 | 0E6A  A-3 AD  11 .... 3C8 | 159A (E-4 B4) .. .... 4C1 | ....  ... ..  20 .... 984 | .... .. ... . |
|   256 | 0735 (A-2 A1) 40 .... 3F0 | ....  ... ..  .. .... 4E1 | ACD1 (E-7 D8) 12 .... 995 | 2900 .. ... . |
|   257 | ....  ... ..  .. .... 418 | 102E (B-3 AF) 20 .... 501 | 2B34 (E-5 C0) 10 .... 9A5 | 2A00 .. ... . |
|   258 | ....  ... ..  .. .... 440 | ....  ... ..  .. .... 521 | ....  ... ..  40 .... 9B5 | 2B00 .. ... . |
|   259 | ....  ... ..  09 .... ... | 19B0 (G-4 B7) 10 .... 542 | 1CD5 (A-4 B9) 20 .... 9C5 | .... .. ... . |
|   260 | 039A  ... ..  .. .... 368 | 1CD5 (A-4 B9) 20 .... 562 | 7357 (A-6 D1) 12 .... 9D6 | 2000 .. ... . |
|   261 | 0735  A-2 A1  11 .... 390 | ....  ... ..  40 .... 582 | 1CD5 (A-4 B9) 10 .... 9E6 | .... .. ... . |
|   262 | 039A (A-1 95) 41 .... 3B8 | 183F (F#4 B6) .. .... 5A2 | ....  ... ..  40 .... 9F6 | 2100 .. ... . |
|   263 | ....  ... ..  .. .... 3E0 | ....  ... ..  .. .... 5C2 | ....  ... ..  20 .... A06 | 2200 .. ... . |
|   264 | ....  ... ..  .. .... 408 | 159A (E-4 B4) .. .... 5E2 | 7357 (A-6 D1) 12 .... A17 | 2300 .. ... . |
|   265 | ....  ... ..  09 00F5 ... | ....  ... ..  .. .... 602 | 1CD5 (A-4 B9) 10 .... A27 | .... .. ... . |
|   266 | 0915  ... ..  .. .... 808 | 102E (B-3 AF) 20 .... 622 | ....  ... ..  40 .... A37 | 9000 .. ... . |
|   267 | 5C15  F-6 CD  81 .... ... | ....  ... ..  .. .... 642 | ....  ... ..  20 .... A47 | .... .. ... . |
|   268 | 0CD8 (G-3 AB) 41 .... ... | 19B0 (G-4 B7) 10 .... 663 | 7357 (A-6 D1) 12 .... A58 | 1800 .. ... . |
|   269 | 0C1F (F#3 AA) 40 .... ... | 1CD5 (A-4 B9) 20 .... 683 | 1CD5 (A-4 B9) 10 .... A68 | C000 .. ... . |
|   270 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  40 .... 6A3 | ....  ... ..  40 .... A78 | 7A00 .. ... . |
|   271 | ....  ... ..  .. .... ... | 183F (F#4 B6) .. .... 6C3 | ....  ... ..  20 .... A88 | .... .. ... . |
|   272 | 0915  ... ..  00 .... ... | ....  ... ..  .. .... 6E3 | 7357 (A-6 D1) 12 .... A99 | .... .. ... . |
|   273 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 703 | 1CD5 (A-4 B9) 10 .... AA9 | .... .. ... . |
|   274 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 723 | ....  ... ..  40 .... AB9 | .... .. ... . |
|   275 | ....  ... ..  .. .... ... | 102E (B-3 AF) 20 .... 743 | ....  ... ..  20 .... AC9 | .... .. ... . |
|   276 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 763 | 7357 (A-6 D1) 12 .... ADA | .... .. ... . |
|   277 | ....  ... ..  09 0692 ... | 19B0 (G-4 B7) 10 .... 784 | 1CD5 (A-4 B9) 10 .... AEA | .... .. ... . |
|   278 | 06CD  ... ..  .. .... 330 | 1CD5 (A-4 B9) 20 .... 7A4 | ....  ... ..  40 .... AFA | 2000 .. ... . |
|   279 | 0D9B  G#3 AC  11 .... 358 | ....  ... ..  40 .... 7C4 | ....  ... ..  20 .... B0A | .... .. ... . |
|   280 | 06CD (G#2 A0) 41 .... 380 | 183F (F#4 B6) .. .... 7E4 | 7357 (A-6 D1) 12 .... B1B | 2100 .. ... . |
|   281 | ....  ... ..  .. .... 3A8 | ....  ... ..  .. .... 804 | 1CD5 (A-4 B9) 10 .... B2B | 2200 .. ... . |
|   282 | ....  ... ..  .. .... 3D0 | 159A (E-4 B4) .. .... 824 | ....  ... ..  40 .... B3B | 2300 .. ... . |
|   283 | ....  ... ..  .. .... 3F8 | ....  ... ..  .. .... 844 | ....  ... ..  20 .... B4B | 2400 .. ... . |
|   284 | ....  ... ..  .. .... 420 | 102E (B-3 AF) 20 .... 864 | 7357 (A-6 D1) 12 .... B5C | 2500 .. ... . |
|   285 | ....  ... ..  .. .... 448 | ....  ... ..  .. .... 884 | 1CD5 (A-4 B9) 10 .... B6C | 2600 .. ... . |
|   286 | ....  ... ..  40 .... 470 | 19B0 (G-4 B7) 10 .... 8A5 | ....  ... ..  40 .... B7C | 2700 .. ... . |
|   287 | ....  ... ..  .. .... 498 | 1CD5 (A-4 B9) 20 .... 8C5 | ....  ... ..  20 .... B8C | 2800 .. ... . |
|   288 | ....  ... ..  .. .... 4C0 | ....  ... ..  40 .... 8E5 | 7357 (A-6 D1) 12 .... B9D | .... .. ... . |
|   289 | ....  ... ..  09 .... ... | ....  ... ..  09 .... ... | ....  ... ..  09 .... ... | .... .. ... . |
|   290 | 0307  ... ..  .. .... 3E8 | 099F  ... ..  .. .... 605 | 1B37  ... ..  .. .... 8AD | 2000 .. ... . |
|   291 | 060F  F#2 9E  11 .... 410 | 099F  D-3 A6  21 .... 625 | 1B37  G#4 B8  41 .... 8BD | .... .. ... . |
|   292 | 0307 (F#1 92) 40 .... 438 | 133E (D-4 B2) 10 .... 645 | 6CDE (G#6 D0) 12 .... 8CD | 2100 .. ... . |
|   293 | ....  ... ..  .. .... 460 | 0C1F (F#3 AA) 20 .... 665 | 1B37 (G#4 B8) 10 .... 8DD | 2200 .. ... . |
|   294 | ....  ... ..  .. .... 488 | ....  ... ..  40 .... 685 | ....  ... ..  40 .... 8ED | 2300 .. ... . |
|   295 | ....  ... ..  09 .... ... | 159A (E-4 B4) .. .... 6A5 | 1CD5 (A-4 B9) 20 .... 8FD | .... .. ... . |
|   296 | 060F  ... ..  .. .... 3B0 | ....  ... ..  .. .... 6C5 | 7357 (A-6 D1) 12 .... 90E | 2000 .. ... . |
|   297 | 0C1F  F#3 AA  11 .... 3D8 | 102E (B-3 AF) .. .... 6E5 | 1CD5 (A-4 B9) 10 .... 91E | .... .. ... . |
|   298 | 060F (F#2 9E) 41 .... 400 | ....  ... ..  .. .... 705 | ....  ... ..  40 .... 92E | 2100 .. ... . |
|   299 | ....  ... ..  .. .... 428 | 0E6A (A-3 AD) 20 .... 725 | ....  ... ..  20 .... 93E | 2200 .. ... . |
|   300 | ....  ... ..  .. .... 450 | ....  ... ..  .. .... 745 | 7357 (A-6 D1) 12 .... 94F | 2300 .. ... . |
|   301 | ....  ... ..  .. .... 478 | 133E (D-4 B2) 10 .... 766 | 1B37 (G#4 B8) 10 .... 95F | 2400 .. ... . |
|   302 | ....  ... ..  .. .... 4A0 | 0C1F (F#3 AA) 20 .... 786 | ....  ... ..  40 .... 96F | 2500 .. ... . |
|   303 | ....  ... ..  .. .... 4C8 | ....  ... ..  40 .... 7A6 | ....  ... ..  20 .... 97F | 2600 .. ... . |
|   304 | ....  ... ..  .. .... 4F0 | 159A (E-4 B4) .. .... 7C6 | 6CDE (G#6 D0) 12 .... 990 | 2700 .. ... . |
|   305 | ....  ... ..  .. .... 518 | ....  ... ..  .. .... 7E6 | 1B37 (G#4 B8) 10 .... 9A0 | 2800 .. ... . |
|   306 | ....  ... ..  .. .... 540 | 102E (B-3 AF) .. .... 806 | ....  ... ..  40 .... 9B0 | .... .. ... . |
|   307 | ....  ... ..  40 .... 568 | ....  ... ..  .. .... 826 | 159A (E-4 B4) 20 .... 9C0 | .... .. ... . |
|   308 | ....  ... ..  .. .... 590 | 0E6A (A-3 AD) 20 .... 846 | 5668 (E-6 CC) 12 .... 9D1 | .... .. ... . |
|   309 | ....  ... ..  .. .... 5B8 | ....  ... ..  .. .... 866 | 159A (E-4 B4) 10 .... 9E1 | .... .. ... . |
|   310 | ....  ... ..  .. .... 5E0 | 133E (D-4 B2) 10 .... 887 | ....  ... ..  40 .... 9F1 | .... .. ... . |
|   311 | ....  ... ..  .. .... 608 | 0C1F (F#3 AA) 20 .... 8A7 | ....  ... ..  20 .... A01 | .... .. ... . |
|   312 | ....  ... ..  .. .... 630 | ....  ... ..  40 .... 8C7 | 5668 (E-6 CC) 12 .... A12 | .... .. ... . |
|   313 | ....  ... ..  09 00F5 ... | 159A (E-4 B4) .. .... 8E7 | 159A (E-4 B4) 10 .... A22 | .... .. ... . |
|   314 | 0915  ... ..  .. .... 830 | ....  ... ..  .. .... 907 | ....  ... ..  40 .... A32 | 9000 .. ... . |
|   315 | 5C15  F-6 CD  81 .... ... | 102E (B-3 AF) .. .... 927 | ....  ... ..  20 .... A42 | .... .. ... . |
|   316 | 0CD8 (G-3 AB) 41 .... ... | ....  ... ..  .. .... 947 | 5668 (E-6 CC) 12 .... A53 | 1800 .. ... . |
|   317 | 0C1F (F#3 AA) 40 .... ... | 0E6A (A-3 AD) 20 .... 967 | 159A (E-4 B4) 10 .... A63 | C000 .. ... . |
|   318 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  .. .... 987 | ....  ... ..  40 .... A73 | 7A00 .. ... . |
|   319 | ....  ... ..  .. .... ... | 133E (D-4 B2) 10 .... 9A8 | ....  ... ..  20 .... A83 | .... .. ... . |
|   320 | 0915  ... ..  00 .... ... | 0C1F (F#3 AA) 20 .... 9C8 | 5668 (E-6 CC) 12 .... A94 | .... .. ... . |
|   321 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 9E8 | 159A (E-4 B4) 10 .... AA4 | .... .. ... . |
|   322 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... A08 | ....  ... ..  40 .... AB4 | .... .. ... . |
|   323 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A28 | ....  ... ..  20 .... AC4 | .... .. ... . |
|   324 | ....  ... ..  .. .... ... | 102E (B-3 AF) .. .... A48 | 5668 (E-6 CC) 12 .... AD5 | .... .. ... . |
|   325 | ....  ... ..  09 0692 ... | ....  ... ..  .. .... A68 | 159A (E-4 B4) 10 .... AE5 | .... .. ... . |
|   326 | 0817  ... ..  .. .... 358 | 0E6A (A-3 AD) 20 .... A88 | ....  ... ..  40 .... AF5 | 2000 .. ... . |
|   327 | 102E  B-3 AF  11 .... 380 | ....  ... ..  .. .... AA8 | ....  ... ..  20 .... B05 | .... .. ... . |
|   328 | 0817 (B-2 A3) 40 .... 3A8 | 133E (D-4 B2) 10 .... AC9 | 5668 (E-6 CC) 12 .... B16 | 2100 .. ... . |
|   329 | ....  ... ..  .. .... 3D0 | 0C1F (F#3 AA) 20 .... AE9 | 159A (E-4 B4) 10 .... B26 | 2200 .. ... . |
|   330 | ....  ... ..  .. .... 3F8 | ....  ... ..  40 .... B09 | ....  ... ..  40 .... B36 | 2300 .. ... . |
|   331 | ....  ... ..  09 .... ... | 159A (E-4 B4) .. .... B29 | ....  ... ..  20 .... B46 | .... .. ... . |
|   332 | 0307  ... ..  .. .... 420 | ....  ... ..  .. .... B49 | 5668 (E-6 CC) 12 .... B57 | 2800 .. ... . |
|   333 | 060F  F#2 9E  11 .... 448 | 102E (B-3 AF) .. .... B69 | 159A (E-4 B4) 10 .... B67 | .... .. ... . |
|   334 | 0307 (F#1 92) 41 .... 470 | ....  ... ..  .. .... B89 | ....  ... ..  40 .... B77 | 2900 .. ... . |
|   335 | ....  ... ..  .. .... 498 | 0E6A (A-3 AD) 20 .... BA9 | ....  ... ..  20 .... B87 | 2A00 .. ... . |
|   336 | ....  ... ..  .. .... 4C0 | ....  ... ..  .. .... BC9 | 5668 (E-6 CC) 12 .... B98 | 2B00 .. ... . |
|   337 | ....  ... ..  .. .... 4E8 | 133E (D-4 B2) 10 .... BEA | 159A (E-4 B4) 10 .... BA8 | 2C00 .. ... . |
|   338 | ....  ... ..  .. .... 510 | 0C1F (F#3 AA) 20 .... C0A | ....  ... ..  40 .... BB8 | 2D00 .. ... . |
|   339 | ....  ... ..  .. .... 538 | ....  ... ..  40 .... C2A | ....  ... ..  20 .... BC8 | 2E00 .. ... . |
|   340 | ....  ... ..  .. .... 560 | 159A (E-4 B4) .. .... C4A | 5668 (E-6 CC) 12 .... BD9 | 2F00 .. ... . |
|   341 | ....  ... ..  .. .... 588 | ....  ... ..  .. .... C6A | 159A (E-4 B4) 10 .... BE9 | 3000 .. ... . |
|   342 | ....  ... ..  .. .... 5B0 | 102E (B-3 AF) .. .... C8A | ....  ... ..  40 .... BF9 | .... .. ... . |
|   343 | ....  ... ..  09 .... ... | ....  ... ..  .. .... CAA | ....  ... ..  20 .... C09 | .... .. ... . |
|   344 | 0ACD  ... ..  .. .... 3D8 | 0E6A (A-3 AD) 20 .... CCA | 5668 (E-6 CC) 12 .... C1A | 2800 .. ... . |
|   345 | 159A  E-4 B4  11 .... 400 | ....  ... ..  .. .... CEA | 159A (E-4 B4) 10 .... C2A | .... .. ... . |
|   346 | 0ACD (E-3 A8) 41 .... 428 | 133E (D-4 B2) 10 .... D0B | ....  ... ..  40 .... C3A | 2900 .. ... . |
|   347 | ....  ... ..  .. .... 450 | 0C1F (F#3 AA) 20 .... D2B | ....  ... ..  20 .... C4A | 2A00 .. ... . |
|   348 | ....  ... ..  .. .... 478 | ....  ... ..  40 .... D4B | 5668 (E-6 CC) 12 .... C5B | 2B00 .. ... . |
|   349 | ....  ... ..  09 .... ... | 159A (E-4 B4) .. .... D6B | 159A (E-4 B4) 10 .... C6B | .... .. ... . |
|   350 | 0735  ... ..  .. .... 3A0 | ....  ... ..  .. .... D8B | ....  ... ..  40 .... C7B | 2800 .. ... . |
|   351 | 0E6A  A-3 AD  11 .... 3C8 | 102E (B-3 AF) .. .... DAB | ....  ... ..  20 .... C8B | .... .. ... . |
|   352 | 0735 (A-2 A1) 40 .... 3F0 | ....  ... ..  .. .... DCB | 5668 (E-6 CC) 12 .... C9C | 2900 .. ... . |
|   353 | ....  ... ..  .. .... 418 | 0E6A (A-3 AD) 20 .... DEB | 159A (E-4 B4) 10 .... CAC | 2A00 .. ... . |
|   354 | ....  ... ..  .. .... 440 | ....  ... ..  .. .... E0B | ....  ... ..  40 .... CBC | 2B00 .. ... . |
|   355 | ....  ... ..  09 00B5 ... | 133E (D-4 B2) 10 .... E2C | ....  ... ..  20 .... CCC | .... .. ... . |
|   356 | 048A  ... ..  .. .... 840 | 0C1F (F#3 AA) 20 .... E4C | 5668 (E-6 CC) 12 .... CDD | 9000 .. ... . |
|   357 | 5C8A  F-6 CD  81 .... ... | ....  ... ..  40 .... E6C | 159A (E-4 B4) 10 .... CED | .... .. ... . |
|   358 | 060F (F#2 9E) 41 .... ... | 159A (E-4 B4) .. .... E8C | ....  ... ..  40 .... CFD | 1800 .. ... . |
|   359 | 05B8 (F-2 9D) 40 .... ... | ....  ... ..  .. .... EAC | ....  ... ..  20 .... D0D | C000 .. ... . |
|   360 | ....  ... ..  .. .... ... | 102E (B-3 AF) .. .... ECC | 5668 (E-6 CC) 12 .... D1E | .... .. ... . |
|   361 | ....  ... ..  09 00F5 ... | ....  ... ..  .. .... EEC | 159A (E-4 B4) 10 .... D2E | .... .. ... . |
|   362 | 0915  ... ..  .. .... ... | 0E6A (A-3 AD) 20 .... F0C | ....  ... ..  40 .... D3E | 9000 .. ... . |
|   363 | 5C15  F-6 CD  81 .... ... | ....  ... ..  .. .... F2C | ....  ... ..  20 .... D4E | .... .. ... . |
|   364 | 0CD8 (G-3 AB) 41 .... ... | 133E (D-4 B2) 10 .... F4D | 5668 (E-6 CC) 12 .... D5F | 1800 .. ... . |
|   365 | 0C1F (F#3 AA) 40 .... ... | 0C1F (F#3 AA) 20 .... F6D | 159A (E-4 B4) 10 .... D6F | C000 .. ... . |
|   366 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  40 .... F8D | ....  ... ..  40 .... D7F | 7A00 .. ... . |
|   367 | ....  ... ..  09 0692 ... | 159A (E-4 B4) .. .... FAD | ....  ... ..  20 .... D8F | .... .. ... . |
|   368 | 0566  ... ..  .. .... 368 | ....  ... ..  .. .... FCD | 5668 (E-6 CC) 12 .... DA0 | 4000 .. ... . |
|   369 | 0ACD  E-3 A8  11 .... 390 | 102E (B-3 AF) .. .... FED | 159A (E-4 B4) 10 .... DB0 | .... .. ... . |
|   370 | 0566 (E-2 9C) 40 .... 3B8 | ....  ... ..  .. .... ... | ....  ... ..  40 .... DC0 | 4100 .. ... . |
|   371 | ....  ... ..  .. .... 3E0 | 0E6A (A-3 AD) 20 .... FCC | ....  ... ..  20 .... DD0 | 4200 .. ... . |
|   372 | ....  ... ..  .. .... 408 | ....  ... ..  .. .... FAB | 5668 (E-6 CC) 12 .... DE1 | 4300 .. ... . |
|   373 | ....  ... ..  09 .... ... | 133E (D-4 B2) 10 .... F8B | 159A (E-4 B4) 10 .... DF1 | .... .. ... . |
|   374 | 0E6A  ... ..  .. .... 330 | 0C1F (F#3 AA) 20 .... F6A | ....  ... ..  40 .... E01 | 3000 .. ... . |
|   375 | 1CD5  A-4 B9  11 .... 358 | ....  ... ..  40 .... F49 | ....  ... ..  20 .... E11 | .... .. ... . |
|   376 | 0E6A (A-3 AD) 41 .... 380 | 159A (E-4 B4) .. .... F28 | 5668 (E-6 CC) 12 .... E22 | 3100 .. ... . |
|   377 | ....  ... ..  .. .... 3A8 | ....  ... ..  .. .... F07 | 159A (E-4 B4) 10 .... E32 | 3200 .. ... . |
|   378 | ....  ... ..  .. .... 3D0 | 102E (B-3 AF) .. .... EE6 | ....  ... ..  40 .... E42 | 3300 .. ... . |
|   379 | ....  ... ..  09 00F5 ... | ....  ... ..  .. .... EC5 | ....  ... ..  20 .... E52 | .... .. ... . |
